title,genres,rating,rating counts
"Adventures of Pinocchio, The (1996)",Adventure|Children's,2.91,54
"Believers, The (1987)",Horror|Thriller,2.91,102
Houseguest (1994),Comedy,2.91,138
In the Mouth of Madness (1995),Horror|Thriller,2.91,193
Last Man Standing (1996),Action|Drama|Western,2.91,256
"'burbs, The (1989)",Comedy,2.91,303
Young Guns II (1990),Action|Comedy|Western,2.91,369
Bicentennial Man (1999),Comedy|Drama|Sci-Fi,2.91,383
"Brady Bunch Movie, The (1995)",Comedy,2.91,418
Addams Family Values (1993),Comedy,2.91,463
Six Days Seven Nights (1998),Adventure|Comedy|Romance,2.91,471
Ghostbusters II (1989),Comedy|Horror,2.91,565
Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's,2.92,13
Naked in New York (1994),Comedy|Romance,2.92,13
Whatever Happened to Aunt Alice? (1969),Crime|Thriller,2.92,13
"Day of the Beast, The (El Día de la bestia) (1995)",Comedy|Horror|Thriller,2.92,25
Pajama Party (1964),Comedy,2.92,26
"Barefoot Executive, The (1971)",Children's|Comedy,2.92,40
Bustin' Loose (1981),Comedy,2.92,49
"Curse of Frankenstein, The (1957)",Horror,2.92,51
"Sheltering Sky, The (1990)",Drama,2.92,61
School Daze (1988),Drama,2.92,74
Shakes the Clown (1991),Comedy,2.92,97
"Fog, The (1980)",Horror,2.92,170
Under Siege 2: Dark Territory (1995),Action,2.92,203
European Vacation (1985),Comedy,2.92,385
Alice and Martin (Alice et Martin) (1998),Drama,2.93,14
I'll Be Home For Christmas (1998),Comedy|Romance,2.93,27
Now and Then (1995),Drama,2.93,61
Little Big League (1994),Children's|Comedy,2.93,100
Palmetto (1998),Film-Noir|Mystery|Thriller,2.93,220
Gung Ho (1986),Comedy|Drama,2.93,244
Wolf (1994),Drama|Horror,2.93,272
Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,2.93,290
Mimic (1997),Sci-Fi|Thriller,2.93,348
Robin Hood: Men in Tights (1993),Comedy,2.93,374
"Waterboy, The (1998)",Comedy,2.93,420
Doctor Dolittle (1998),Comedy,2.93,527
"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,2.93,1045
No Small Affair (1984),Comedy|Romance,2.94,17
For Richer or Poorer (1997),Comedy,2.94,62
My Chauffeur (1986),Comedy,2.94,66
Bulletproof (1996),Action,2.94,104
Extreme Measures (1996),Drama|Thriller,2.94,121
Runaway (1984),Sci-Fi|Thriller,2.94,135
"Deep End of the Ocean, The (1999)",Drama,2.94,169
Black Sheep (1996),Comedy,2.94,192
Needful Things (1993),Drama|Horror,2.94,242
"Amityville Horror, The (1979)",Horror,2.94,355
Mina Tannenbaum (1994),Drama,2.95,19
"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama,2.95,20
"Champ, The (1979)",Drama,2.95,59
Heartburn (1986),Comedy|Drama,2.95,74
Mortal Thoughts (1991),Mystery|Thriller,2.95,74
"Gingerbread Man, The (1998)",Drama|Thriller,2.95,95
"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,2.95,128
Anywhere But Here (1999),Drama,2.95,161
Lifeforce (1985),Horror|Sci-Fi,2.95,183
Funny Farm (1988),Comedy,2.95,240
"First Wives Club, The (1996)",Comedy,2.95,295
First Knight (1995),Action|Adventure|Drama|Romance,2.95,362
Beneath the Planet of the Apes (1970),Action|Sci-Fi,2.95,365
Desperately Seeking Susan (1985),Comedy|Romance,2.95,840
"Goodbye, Lover (1999)",Comedy|Crime|Thriller,2.96,25
"Ilsa, She Wolf of the SS (1974)",Horror,2.96,25
"Theory of Flight, The (1998)",Comedy|Drama|Romance,2.96,27
"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama,2.96,28
Twilight (1998),Crime|Drama,2.96,53
Andre (1994),Adventure|Children's,2.96,55
"House of the Spirits, The (1993)",Drama|Romance,2.96,69
Nightwatch (1997),Horror|Thriller,2.96,77
Two Girls and a Guy (1997),Comedy|Drama,2.96,101
Life (1999),Comedy,2.96,102
"Muse, The (1999)",Comedy|Drama,2.96,157
No Escape (1994),Action|Sci-Fi,2.96,178
Outrageous Fortune (1987),Comedy|Mystery,2.96,185
Pet Sematary (1989),Horror,2.96,305
Alien: Resurrection (1997),Action|Horror|Sci-Fi,2.96,779
"Good Mother, The (1988)",Drama,2.97,34
"Preacher's Wife, The (1996)",Drama,2.97,112
"Shaggy D.A., The (1976)",Children's|Comedy,2.97,113
Benji (1974),Adventure|Children's,2.97,156
Twin Peaks: Fire Walk with Me (1992),Drama|Mystery,2.97,163
Fletch Lives (1989),Comedy,2.97,238
Forget Paris (1995),Comedy|Romance,2.97,257
Gone in 60 Seconds (2000),Action|Crime,2.97,584
G. I. Blues (1960),Musical,2.98,49
Before and After (1996),Drama|Mystery,2.98,53
Breakfast of Champions (1999),Comedy,2.98,54
Tough Guys (1986),Comedy,2.98,93
Bed of Roses (1996),Drama|Romance,2.98,120
Fear (1996),Thriller,2.98,128
"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,2.98,232
She's the One (1996),Comedy|Romance,2.98,233
Practical Magic (1998),Drama|Romance,2.98,236
Casper (1995),Adventure|Children's,2.98,259
Firestarter (1984),Horror|Thriller,2.98,267
Pocahontas (1995),Animation|Children's|Musical|Romance,2.98,382
"Quick and the Dead, The (1995)",Action|Adventure|Western,2.98,418
Scream 2 (1997),Horror|Thriller,2.98,455
Airplane II: The Sequel (1982),Comedy,2.98,558
Batman Returns (1992),Action|Adventure|Comedy|Crime,2.98,1031
"Fury, The (1978)",Horror,2.99,71
Waking the Dead (1999),Drama,2.99,141
Babes in Toyland (1961),Children's|Fantasy|Musical,2.99,162
Damien: Omen II (1978),Horror,2.99,165
BASEketball (1998),Comedy,2.99,183
Hope Floats (1998),Comedy|Drama|Romance,2.99,387
Demolition Man (1993),Action|Sci-Fi,2.99,640
Aiqing wansui (1994),Drama,3.0,1
An Unforgettable Summer (1994),Drama,3.0,1
Back Stage (2000),Documentary,3.0,1
Beauty (1998),Drama,3.0,1
Billy's Holiday (1995),Drama,3.0,1
Blood and Sand (Sangre y Arena) (1989),Drama|Romance,3.0,1
"Boy Called Hate, A (1995)",Drama,3.0,1
Broken Vessels (1998),Drama,3.0,1
Chain of Fools (2000),Comedy|Crime,3.0,1
Death in Brunswick (1991),Comedy,3.0,1
Fausto (1993),Comedy,3.0,1
Foolish (1999),Comedy,3.0,1
For Ever Mozart (1996),Drama,3.0,1
Full Speed (1996),Drama,3.0,1
"Joyriders, The (1999)",Drama,3.0,1
"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,3.0,1
Make Them Die Slowly (Cannibal Ferox) (1980),Horror,3.0,1
Mascara (1999),Drama,3.0,1
Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller,3.0,1
Number Seventeen (1932),Thriller,3.0,1
Open Season (1996),Comedy,3.0,1
Project Moon Base (1953),Sci-Fi,3.0,1
Relative Fear (1994),Horror|Thriller,3.0,1
Resurrection Man (1998),Drama|Thriller,3.0,1
"Ring, The (1927)",Drama,3.0,1
Slappy and the Stinkers (1998),Children's|Comedy,3.0,1
Soft Toilet Seats (1999),Comedy,3.0,1
Tainted (1998),Comedy|Thriller,3.0,1
Telling You (1998),Comedy|Drama|Romance,3.0,1
"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,3.0,1
Coming Apart (1969),Drama,3.0,2
"Convent, The (Convento, O) (1995)",Drama,3.0,2
Foreign Student (1994),Drama,3.0,2
"I, Worst of All (Yo, la peor de todas) (1990)",Drama,3.0,2
It Happened Here (1961),Drama,3.0,2
Johnny 100 Pesos (1993),Action|Drama,3.0,2
Macao (1952),Adventure,3.0,2
Master Ninja I (1984),Action,3.0,2
"Match, The (1999)",Comedy|Romance,3.0,2
Metisse (Café au Lait) (1993),Comedy,3.0,2
Mirage (1995),Action|Thriller,3.0,2
Napoleon and Samantha (1972),Adventure,3.0,2
"Show, The (1995)",Documentary,3.0,2
Sweet Nothing (1995),Drama,3.0,2
"To Have, or Not (1995)",Drama,3.0,2
Yankee Zulu (1994),Comedy|Drama,3.0,2
Country Life (1994),Drama|Romance,3.0,3
Getting Away With Murder (1996),Comedy,3.0,3
"James Dean Story, The (1957)",Documentary,3.0,3
"Modern Affair, A (1995)",Romance,3.0,3
Price of Glory (2000),Drama,3.0,3
Railroaded! (1947),Film-Noir,3.0,3
Trans (1998),Drama,3.0,3
Babyfever (1994),Comedy|Drama,3.0,4
Carmen Miranda: Bananas Is My Business (1994),Documentary,3.0,4
Cotton Mary (1999),Drama,3.0,4
Held Up (2000),Comedy,3.0,4
"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama,3.0,4
Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama,3.0,4
Wings of Courage (1995),Adventure|Romance,3.0,4
Cavalcade (1933),Drama,3.0,5
City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,3.0,5
Montana (1998),Action|Comedy|Crime|Drama,3.0,5
"Paris, France (1993)",Comedy,3.0,5
"Secret Agent, The (1996)",Drama,3.0,5
Faithful (1996),Comedy,3.0,8
Last Dance (1996),Drama,3.0,9
"Glass Shield, The (1994)",Crime|Drama,3.0,11
No Looking Back (1998),Comedy|Drama|Romance,3.0,12
Shattered Image (1998),Drama|Thriller,3.0,12
Man of the Year (1995),Documentary,3.0,13
Office Killer (1997),Thriller,3.0,13
"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,3.0,14
Head Above Water (1996),Comedy|Thriller,3.0,17
New Jersey Drive (1995),Crime|Drama,3.0,18
Kronos (1973),Horror,3.0,23
"Couch in New York, A (1996)",Comedy|Romance,3.0,24
Music From Another Room (1998),Drama|Romance,3.0,26
Inferno (1980),Horror,3.0,30
Love and a .45 (1994),Thriller,3.0,30
Chinese Box (1997),Drama|Romance,3.0,37
Steal This Movie! (2000),Drama,3.0,40
"Associate, The (1996)",Comedy,3.0,50
"Myth of Fingerprints, The (1997)",Comedy|Drama,3.0,50
"Bye Bye, Love (1995)",Comedy,3.0,58
Eye for an Eye (1996),Drama|Thriller,3.0,67
"Addiction, The (1995)",Horror,3.0,69
Where the Buffalo Roam (1980),Comedy,3.0,71
April Fool's Day (1986),Comedy|Horror,3.0,116
Mercury Rising (1998),Action|Drama|Thriller,3.0,264
Police Academy (1984),Comedy,3.0,413
"Me, Myself and Irene (2000)",Comedy,3.0,560
"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,3.0,948
Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,3.0,1367
Tom and Huck (1995),Adventure|Children's,3.01,68
Set It Off (1996),Action|Crime,3.01,93
Dirty Work (1998),Comedy,3.01,135
"Road to El Dorado, The (2000)",Animation|Children's,3.01,168
My Science Project (1985),Adventure|Sci-Fi,3.01,189
Tommy (1975),Drama|Musical,3.01,211
Father of the Bride Part II (1995),Comedy,3.01,296
Scary Movie (2000),Comedy|Horror,3.01,613
Mystery Men (1999),Action|Adventure|Comedy,3.01,853
Love's Labour's Lost (2000),Comedy|Romance,3.02,45
Kissing a Fool (1998),Comedy|Romance,3.02,48
Above the Rim (1994),Drama,3.02,49
No Mercy (1986),Action|Thriller,3.02,61
"MatchMaker, The (1997)",Comedy|Romance,3.02,109
"Distinguished Gentleman, The (1992)",Comedy,3.02,130
Threesome (1994),Comedy|Romance,3.02,178
Hero (1992),Comedy|Drama,3.02,186
"Towering Inferno, The (1974)",Action|Drama,3.02,266
Murder at 1600 (1997),Mystery|Thriller,3.02,281
"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,3.02,341
Barbarella (1968),Adventure|Sci-Fi,3.02,386
Grumpier Old Men (1995),Comedy|Romance,3.02,478
Pushing Tin (1999),Comedy,3.02,533
Hook (1991),Adventure|Fantasy,3.02,722
"Mummy's Curse, The (1944)",Horror,3.03,31
That Old Feeling (1997),Comedy|Romance,3.03,34
"$1,000,000 Duck (1971)",Children's|Comedy,3.03,37
"Newton Boys, The (1998)",Crime|Drama,3.03,119
"Corruptor, The (1999)",Action|Crime|Drama|Thriller,3.03,156
Detroit Rock City (1999),Comedy,3.03,246
"Blair Witch Project, The (1999)",Horror,3.03,1237
Tales of Terror (1962),Horror,3.04,25
Committed (2000),Comedy|Drama,3.04,26
"Hi-Lo Country, The (1998)",Drama|Western,3.04,26
All the Vermeers in New York (1990),Comedy|Drama|Romance,3.04,27
Kronos (1957),Sci-Fi,3.04,28
Hideous Kinky (1998),Drama,3.04,48
Love Affair (1994),Drama|Romance,3.04,79
"Best Man, The (1999)",Drama,3.04,111
True Crime (1999),Crime|Thriller,3.04,131
Oliver & Company (1988),Animation|Children's,3.04,144
Mouse Hunt (1997),Children's|Comedy,3.04,231
Empire Records (1995),Comedy|Drama,3.04,271
Friday the 13th (1980),Horror,3.04,317
"Man in the Iron Mask, The (1998)",Action|Drama|Romance,3.04,391
Escape from the Planet of the Apes (1971),Action|Sci-Fi,3.04,463
Beavis and Butt-head Do America (1996),Animation|Comedy,3.04,475
Alien³ (1992),Action|Horror|Sci-Fi|Thriller,3.04,925
"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,3.04,1255
Curdled (1996),Crime,3.05,20
Sugar Town (1999),Comedy,3.05,20
Grateful Dead (1995),Documentary,3.05,22
Little Nemo: Adventures in Slumberland (1992),Animation|Children's,3.05,22
"Two Jakes, The (1990)",Drama,3.05,62
Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,3.05,74
Bamboozled (2000),Comedy,3.05,96
Max Dugan Returns (1983),Comedy,3.05,96
"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,3.05,177
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,3.05,203
Medicine Man (1992),Adventure|Romance,3.05,263
101 Dalmatians (1996),Children's|Comedy,3.05,364
Serial Mom (1994),Comedy|Crime|Horror,3.05,389
Michael (1996),Comedy|Romance,3.05,392
She's All That (1999),Comedy|Romance,3.05,410
G.I. Jane (1997),Action|Drama|War,3.05,557
Romy and Michele's High School Reunion (1997),Comedy,3.05,755
Frankie Starlight (1995),Drama|Romance,3.06,16
"Stars Fell on Henrietta, The (1995)",Drama,3.06,17
Stanley & Iris (1990),Drama|Romance,3.06,68
Kurt & Courtney (1998),Documentary|Musical,3.06,72
City Hall (1996),Drama|Thriller,3.06,128
Madonna: Truth or Dare (1991),Documentary,3.06,209
Varsity Blues (1999),Comedy|Drama,3.06,266
Christine (1983),Horror,3.06,273
Nosferatu a Venezia (1986),Horror,3.07,14
Saludos Amigos (1943),Animation|Children's|Comedy,3.07,15
Up at the Villa (2000),Drama,3.07,29
"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,3.07,41
Georgia (1995),Drama,3.07,45
If Lucy Fell (1996),Comedy|Romance,3.07,68
Nothing in Common (1986),Comedy,3.07,110
American Pop (1981),Animation|Musical,3.07,112
Selena (1997),Drama|Musical,3.07,162
Nick of Time (1995),Action|Thriller,3.07,229
Summer of Sam (1999),Drama,3.07,395
Footloose (1984),Drama,3.07,435
28 Days (2000),Comedy,3.07,505
Bringing Out the Dead (1999),Drama|Horror,3.07,557
Glory Daze (1996),Drama,3.08,13
In Old California (1942),Western,3.08,13
Kissed (1996),Romance,3.08,13
"Real Blonde, The (1997)",Comedy,3.08,24
Illuminata (1998),Comedy,3.08,25
Tall Tale (1994),Adventure|Children's,3.08,37
Jefferson in Paris (1995),Drama,3.08,38
It Came from Beneath the Sea (1955),Sci-Fi,3.08,53
Black Mask (Hak hap) (1996),Action,3.08,66
Dance with Me (1998),Drama|Romance,3.08,79
Hurlyburly (1998),Drama,3.08,99
Sirens (1994),Comedy|Drama,3.08,207
Nine 1/2 Weeks (1986),Drama,3.08,237
U Turn (1997),Action|Crime|Mystery,3.08,250
Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.08,269
George of the Jungle (1997),Children's|Comedy,3.08,289
Pete's Dragon (1977),Adventure|Animation|Children's|Musical,3.08,323
"Jackal, The (1997)",Action|Thriller,3.08,337
Cliffhanger (1993),Action|Adventure|Crime,3.08,686
Blackmail (1929),Thriller,3.09,11
"Flying Saucer, The (1950)",Sci-Fi,3.09,11
Incognito (1997),Crime|Thriller,3.09,11
Margaret's Museum (1995),Drama,3.09,11
"Chamber, The (1996)",Drama,3.09,78
Peter's Friends (1992),Comedy|Drama,3.09,118
"Mirror Has Two Faces, The (1996)",Comedy|Romance,3.09,188
"Big Hit, The (1998)",Action|Comedy,3.09,189
Mulholland Falls (1996),Crime|Film-Noir|Thriller,3.09,275
Tequila Sunrise (1988),Action|Romance|Thriller,3.09,306
Married to the Mob (1988),Comedy,3.09,365
"Peacemaker, The (1997)",Action|Thriller|War,3.09,395
"Craft, The (1996)",Drama|Horror,3.09,416
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,3.09,431
Buffy the Vampire Slayer (1992),Comedy|Horror,3.09,512
Devil Girl From Mars (1954),Sci-Fi,3.1,10
About Adam (2000),Comedy,3.1,20
Silent Fall (1994),Drama|Thriller,3.1,20
"Cement Garden, The (1993)",Drama,3.1,21
Last Summer in the Hamptons (1995),Comedy|Drama,3.1,21
Tom & Viv (1994),Drama,3.1,21
Dream for an Insomniac (1996),Drama|Romance,3.1,30
Rocketship X-M (1950),Sci-Fi,3.1,41
Kansas City (1996),Crime,3.1,42
"Perez Family, The (1995)",Comedy|Romance,3.1,42
King Creole (1958),Drama|Musical,3.1,51
Prefontaine (1997),Drama,3.1,71
Harriet the Spy (1996),Children's|Comedy,3.1,121
Mrs. Winterbourne (1996),Comedy|Romance,3.1,121
"Seventh Sign, The (1988)",Thriller,3.1,175
Addicted to Love (1997),Comedy|Romance,3.1,240
"Replacements, The (2000)",Comedy,3.1,241
Night of the Comet (1984),Action|Horror|Sci-Fi,3.1,281
Flashdance (1983),Drama|Romance,3.1,362
Infinity (1996),Drama,3.11,9
Judy Berlin (1999),Drama,3.11,28
Panther (1995),Drama,3.11,28
Cousin Bette (1998),Comedy,3.11,47
Blackbeard's Ghost (1968),Children's|Comedy,3.11,57
Twin Dragons (Shuang long hui) (1992),Action|Comedy,3.11,66
Afterglow (1997),Drama|Romance,3.11,82
Dangerous Minds (1995),Drama,3.11,141
Mighty Joe Young (1949),Adventure|Children's|Drama,3.11,144
Tales From the Crypt Presents: Demon Knight (1995),Horror,3.11,144
"Program, The (1993)",Action|Drama,3.11,152
How to Make an American Quilt (1995),Drama|Romance,3.11,166
Ravenous (1999),Drama|Horror,3.11,171
Apt Pupil (1998),Drama|Thriller,3.11,187
Blown Away (1994),Action|Thriller,3.11,221
Fools Rush In (1997),Comedy|Romance,3.11,266
Hellraiser (1987),Horror,3.11,279
St. Elmo's Fire (1985),Drama|Romance,3.11,352
What Dreams May Come (1998),Drama|Romance,3.11,355
Single White Female (1992),Action,3.11,438
"Rocketeer, The (1991)",Action|Adventure|Sci-Fi,3.11,736
Killer: A Journal of Murder (1995),Crime|Drama,3.12,8
Taffin (1988),Action|Thriller,3.12,8
Light It Up (1999),Drama,3.12,16
Goya in Bordeaux (Goya en Bodeos) (1999),Drama,3.12,24
Desert Blue (1999),Drama,3.12,25
Love & Sex (2000),Comedy|Romance,3.12,26
Blink (1994),Thriller,3.12,57
Radioland Murders (1994),Comedy|Mystery|Romance,3.12,67
"Siege, The (1998)",Action|Thriller,3.12,386
Eraser (1996),Action|Thriller,3.12,460
Three Amigos! (1986),Comedy|Western,3.12,569
Runaway Bride (1999),Comedy|Romance,3.12,650
"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,3.13,23
Cronos (1992),Horror,3.13,61
White Sands (1992),Drama|Thriller,3.13,83
Sesame Street Presents Follow That Bird (1985),Children's|Comedy,3.13,87
Newsies (1992),Children's|Musical,3.13,93
Foxfire (1996),Drama,3.13,103
Beloved (1998),Drama,3.13,104
Crooklyn (1994),Comedy,3.13,119
Orgazmo (1997),Comedy,3.13,119
Someone to Watch Over Me (1987),Action|Crime|Thriller,3.13,141
Boys on the Side (1995),Comedy|Drama,3.13,195
"Walk in the Clouds, A (1995)",Drama|Romance,3.13,219
Drop Dead Gorgeous (1999),Comedy,3.13,383
Any Given Sunday (1999),Drama,3.13,483
Home Alone (1990),Children's|Comedy,3.13,675
Starship Troopers (1997),Action|Adventure|Sci-Fi|War,3.13,1163
"Quiet Room, The (1996)",Drama,3.14,7
Gabbeh (1996),Drama,3.14,14
Time Regained (Le Temps Retrouvé) (1999),Drama,3.14,22
Roommates (1995),Comedy|Drama,3.14,35
Moonlight and Valentino (1995),Drama|Romance,3.14,49
Losing Isaiah (1995),Drama,3.14,63
Clara's Heart (1988),Drama,3.14,66
Night Falls on Manhattan (1997),Crime|Drama,3.14,76
Son of Flubber (1963),Children's|Comedy,3.14,76
Inventing the Abbotts (1997),Drama|Romance,3.14,131
Easy Money (1983),Comedy,3.14,138
Stepmom (1998),Drama,3.14,146
Instinct (1999),Drama|Thriller,3.14,266
"Replacement Killers, The (1998)",Action|Thriller,3.14,319
Romeo Must Die (2000),Action|Romance,3.14,331
"Blob, The (1958)",Horror|Sci-Fi,3.14,338
"Hand That Rocks the Cradle, The (1992)",Thriller,3.14,340
Bachelor Party (1984),Comedy,3.14,360
Patch Adams (1998),Comedy|Drama,3.14,474
Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,3.14,669
"General's Daughter, The (1999)",Drama|Thriller,3.14,691
Natural Born Killers (1994),Action|Thriller,3.14,700
Big Daddy (1999),Comedy,3.14,791
Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,3.14,792
Something for Everyone (1970),Comedy|Crime,3.15,13
Johns (1996),Drama,3.15,26
Topaz (1969),Thriller,3.15,39
Wild Bill (1995),Western,3.15,41
Men Don't Leave (1990),Drama,3.15,62
Kama Sutra: A Tale of Love (1996),Romance,3.15,81
Frankenstein Meets the Wolf Man (1943),Horror,3.15,82
Flesh and Bone (1993),Drama|Mystery|Romance,3.15,106
Airport (1970),Drama,3.15,179
"Nutty Professor, The (1963)",Comedy,3.15,222
"Man Who Knew Too Little, The (1997)",Comedy|Mystery,3.15,252
Muppet Treasure Island (1996),Adventure|Children's|Comedy|Musical,3.15,256
Hackers (1995),Action|Crime|Thriller,3.15,321
Back to School (1986),Comedy,3.15,354
For Love of the Game (1999),Comedy|Drama,3.15,354
"Arrival, The (1996)",Action|Sci-Fi|Thriller,3.15,417
Reality Bites (1994),Comedy|Drama,3.15,428
Stuart Little (1999),Children's|Comedy,3.15,520
Ace Ventura: Pet Detective (1994),Comedy,3.15,766
Anna Karenina (1997),Drama|Romance,3.16,25
"Month by the Lake, A (1995)",Comedy|Drama,3.16,32
Under Suspicion (2000),Crime,3.16,32
"Simple Twist of Fate, A (1994)",Drama,3.16,55
Joe Gould's Secret (2000),Drama,3.16,62
Cecil B. Demented (2000),Comedy,3.16,69
SubUrbia (1997),Comedy,3.16,82
Red Corner (1997),Crime|Thriller,3.16,109
Flawless (1999),Drama,3.16,110
Things to Do in Denver when You're Dead (1995),Crime|Drama|Romance,3.16,166
"Black Cauldron, The (1985)",Animation|Children's,3.16,200
"Prince of Tides, The (1991)",Drama|Romance,3.16,321
About Last Night... (1986),Comedy|Drama|Romance,3.16,326
Robin Hood: Prince of Thieves (1991),Drama,3.16,344
Creepshow (1982),Horror,3.16,447
"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,3.16,673
"13th Warrior, The (1999)",Action|Horror|Thriller,3.16,750
Superman II (1980),Action|Adventure|Sci-Fi,3.16,846
From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,3.16,914
"Last Time I Saw Paris, The (1954)",Drama,3.17,6
Sunset Strip (2000),Comedy,3.17,6
Bitter Moon (1992),Drama,3.17,46
It Came from Hollywood (1982),Comedy|Documentary,3.17,46
American Buffalo (1996),Drama,3.17,60
Wild America (1997),Adventure|Children's,3.17,60
"Tingler, The (1959)",Horror,3.17,63
Little Buddha (1993),Drama,3.17,71
"Life Less Ordinary, A (1997)",Romance|Thriller,3.17,116
Madeline (1998),Children's|Comedy,3.17,116
"Gods Must Be Crazy II, The (1989)",Comedy,3.17,128
Up Close and Personal (1996),Drama|Romance,3.17,139
Higher Learning (1995),Drama,3.17,141
Disclosure (1994),Drama|Thriller,3.17,254
American Gigolo (1980),Drama,3.17,295
U.S. Marshalls (1998),Action|Thriller,3.17,448
Never Been Kissed (1999),Comedy|Romance,3.17,624
Sister Act (1992),Comedy|Crime,3.17,666
"Addams Family, The (1991)",Comedy,3.17,714
Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,3.17,722
Entrapment (1999),Crime|Thriller,3.17,777
Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,3.17,895
Twister (1996),Action|Adventure|Romance|Thriller,3.17,1110
"Reluctant Debutante, The (1958)",Comedy|Drama,3.18,11
Voyage of the Damned (1976),Drama,3.18,11
Tarzan the Fearless (1933),Action|Adventure,3.18,17
"Cure, The (1995)",Drama,3.18,22
Deceiver (1997),Crime,3.18,22
"Gnome-Mobile, The (1967)",Children's,3.18,22
I'm Not Rappaport (1996),Comedy,3.18,40
Audrey Rose (1977),Horror,3.18,50
Cobb (1994),Drama,3.18,67
"Raven, The (1963)",Comedy|Horror,3.18,82
"Minus Man, The (1999)",Drama|Mystery,3.18,83
True Crime (1995),Mystery|Thriller,3.18,135
Children of the Damned (1963),Horror|Sci-Fi|Thriller,3.18,136
Miracle on 34th Street (1994),Drama,3.18,170
Cat People (1982),Horror,3.18,174
Freaky Friday (1977),Children's|Comedy,3.18,180
"Paper, The (1994)",Comedy|Drama,3.18,212
Muppets From Space (1999),Children's|Comedy,3.18,232
Billy Madison (1995),Comedy,3.18,355
Rising Sun (1993),Action|Drama|Mystery,3.18,382
Rocky II (1979),Action|Drama,3.18,445
Powder (1995),Drama|Sci-Fi,3.18,624
"Opportunists, The (1999)",Crime,3.19,16
"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,3.19,16
Retroactive (1997),Sci-Fi|Thriller,3.19,16
"Saint of Fort Washington, The (1993)",Drama,3.19,21
Solas (1999),Drama,3.19,21
"Broadway Melody, The (1929)",Musical,3.19,32
Poison (1991),Drama,3.19,32
House of Frankenstein (1944),Horror,3.19,52
In Love and War (1996),Romance|War,3.19,63
Switchback (1997),Thriller,3.19,88
"Crucible, The (1996)",Drama,3.19,108
Eyes of Laura Mars (1978),Mystery|Thriller,3.19,139
Me Myself I (2000),Comedy,3.19,192
"Object of My Affection, The (1998)",Comedy|Romance,3.19,211
My Blue Heaven (1990),Comedy,3.19,239
Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,3.19,291
"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,3.19,391
Private Benjamin (1980),Comedy,3.19,407
"Santa Clause, The (1994)",Children's|Comedy|Fantasy,3.19,641
Moonraker (1979),Action|Romance|Sci-Fi,3.19,652
Dumb & Dumber (1994),Comedy,3.19,660
White Men Can't Jump (1992),Comedy,3.19,667
Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,3.19,1110
"Enfer, L' (1994)",Drama,3.2,5
"Snows of Kilimanjaro, The (1952)",Adventure,3.2,5
Go Now (1995),Drama,3.2,10
Passion in the Desert (1998),Adventure|Drama,3.2,10
Live Nude Girls (1995),Comedy,3.2,54
Stealing Home (1988),Drama,3.2,66
Extremities (1986),Drama|Thriller,3.2,69
"Governess, The (1998)",Drama|Romance,3.2,70
Marvin's Room (1996),Drama,3.2,104
My Fellow Americans (1996),Comedy,3.2,121
Mommie Dearest (1981),Drama,3.2,163
Bad Lieutenant (1992),Crime|Drama,3.2,171
Half Baked (1998),Comedy,3.2,198
